V8A6PN/metabat 178
V8A6PN/vamb/bins 292
V8A6PN/maxbin 181
V8A6PN/dastool/bins_DASTool_bins 0
VHR2QB/metabat 115
VHR2QB/vamb/bins 124
VHR2QB/maxbin 125
VHR2QB/dastool/bins_DASTool_bins 0
VZ6Z5D/metabat 0
VZ6Z5D/vamb/bins 186
VZ6Z5D/maxbin 114
VZ6Z5D/dastool/bins_DASTool_bins 0
V8D7YS/metabat 118
V8D7YS/vamb/bins 180
V8D7YS/maxbin 126
V8D7YS/dastool/bins_DASTool_bins 0
VO8KEN/metabat 0
VO8KEN/vamb/bins 274
VO8KEN/maxbin 180
VO8KEN/dastool/bins_DASTool_bins 0
VQ7LS0/metabat 66
VQ7LS0/vamb/bins 142
VQ7LS0/maxbin 79
VQ7LS0/dastool/bins_DASTool_bins 0
VRM02Q/metabat 0
VRM02Q/vamb/bins 47
VRM02Q/maxbin 37
VRM02Q/dastool/bins_DASTool_bins 0
VKX1SB/metabat 270
VKX1SB/vamb/bins 1227
VKX1SB/maxbin 301
V53X58/metabat 0
V53X58/vamb/bins 125
V53X58/maxbin 79
V53X58/dastool/bins_DASTool_bins 0
VWM3TQ/metabat 0
VWM3TQ/vamb/bins 208
VWM3TQ/maxbin 73
VWM3TQ/dastool/bins_DASTool_bins 0
VY2X73/metabat 144
VY2X73/vamb/bins 262
VY2X73/maxbin 180
VY2X73/dastool/bins_DASTool_bins 0
VHEX54/metabat 0
VHEX54/vamb/bins 115
VHEX54/maxbin 54
VHEX54/dastool/bins_DASTool_bins 0
V0O2SL/metabat 0
V0O2SL/vamb/bins 197
V0O2SL/maxbin 121
V0O2SL/dastool/bins_DASTool_bins 0
VGP5R6/metabat 100
VGP5R6/vamb/bins 132
VGP5R6/maxbin 101
VGP5R6/dastool/bins_DASTool_bins 0
V7IKOL/metabat 185
V7IKOL/vamb/bins 174
V7IKOL/maxbin 206
V7IKOL/dastool/bins_DASTool_bins 0
V5NIUH/metabat 0
V5NIUH/vamb/bins 190
V5NIUH/maxbin 68
V5NIUH/dastool/bins_DASTool_bins 0
VAJ380/metabat 0
VAJ380/vamb/bins 149
VAJ380/maxbin 90
VAJ380/dastool/bins_DASTool_bins 0
V7IMXI/metabat 0
V7IMXI/vamb/bins 252
V7IMXI/maxbin 158
V7IMXI/dastool/bins_DASTool_bins 0
V4SFLT/metabat 0
V4SFLT/maxbin 0
V9OLUV/metabat 0
V9OLUV/vamb/bins 2
V9OLUV/maxbin 7
V9OLUV/dastool/bins_DASTool_bins 0
V4EHO7/metabat 0
V4EHO7/vamb/bins 270
V4EHO7/maxbin 184
V4EHO7/dastool/bins_DASTool_bins 0
VGYWXY/metabat 120
VGYWXY/vamb/bins 157
VGYWXY/maxbin 135
VGYWXY/dastool/bins_DASTool_bins 0
VM06OR/metabat 0
VM06OR/vamb/bins 269
VM06OR/maxbin 198
VM06OR/dastool/bins_DASTool_bins 0
VC0JIV/metabat 0
VC0JIV/vamb/bins 75
VC0JIV/maxbin 50
VC0JIV/dastool/bins_DASTool_bins 0
VJB0XB/metabat 0
VJB0XB/vamb/bins 66
VJB0XB/maxbin 29
VJB0XB/dastool/bins_DASTool_bins 0
VCGY6Q/metabat 62
VCGY6Q/vamb/bins 88
VCGY6Q/maxbin 67
VCGY6Q/dastool/bins_DASTool_bins 0
VC146T/metabat 0
VC146T/vamb/bins 125
VC146T/maxbin 88
VC146T/dastool/bins_DASTool_bins 0
VSTPXP/metabat 0
VSTPXP/vamb/bins 91
VSTPXP/maxbin 124
VSTPXP/dastool/bins_DASTool_bins 0
V7QQFG/metabat 0
V7QQFG/vamb/bins 111
V7QQFG/maxbin 49
V7QQFG/dastool/bins_DASTool_bins 0
VG8Z98/metabat 0
VG8Z98/vamb/bins 264
VG8Z98/maxbin 145
VG8Z98/dastool/bins_DASTool_bins 0
VGJDR2/metabat 168
VGJDR2/vamb/bins 325
VGJDR2/maxbin 209
VGJDR2/dastool/bins_DASTool_bins 0
V7OWGM/metabat 0
V7OWGM/vamb/bins 92
V7OWGM/maxbin 83
V7OWGM/dastool/bins_DASTool_bins 0
V6WAJC/metabat 0
V6WAJC/vamb/bins 180
V6WAJC/maxbin 146
V6WAJC/dastool/bins_DASTool_bins 0
VZ8AXD/metabat 166
VZ8AXD/vamb/bins 171
VZ8AXD/maxbin 168
VZ8AXD/dastool/bins_DASTool_bins 0
VEWEUC/metabat 146
VEWEUC/vamb/bins 176
VEWEUC/maxbin 140
VEWEUC/dastool/bins_DASTool_bins 0
V5IE2U/metabat 0
V5IE2U/vamb/bins 202
V5IE2U/maxbin 124
V5IE2U/dastool/bins_DASTool_bins 0
VD941L/metabat 0
VD941L/vamb/bins 171
VD941L/maxbin 60
VD941L/dastool/bins_DASTool_bins 0
VONRWL/metabat 0
VONRWL/vamb/bins 142
VONRWL/maxbin 57
VONRWL/dastool/bins_DASTool_bins 0
VHFWD7/metabat 0
VHFWD7/vamb/bins 260
VHFWD7/maxbin 105
VHFWD7/dastool/bins_DASTool_bins 0
VMJ7UM/metabat 0
VMJ7UM/vamb/bins 224
VMJ7UM/maxbin 141
VMJ7UM/dastool/bins_DASTool_bins 0
VU3NON/metabat 0
VU3NON/vamb/bins 228
VU3NON/maxbin 208
VU3NON/dastool/bins_DASTool_bins 0
V3V4R5/metabat 82
V3V4R5/vamb/bins 103
V3V4R5/maxbin 109
V3V4R5/dastool/bins_DASTool_bins 0
VY2EDD/metabat 0
VY2EDD/vamb/bins 151
VY2EDD/maxbin 76
VY2EDD/dastool/bins_DASTool_bins 0
V2A14B/metabat 0
V2A14B/vamb/bins 159
V2A14B/maxbin 109
V2A14B/dastool/bins_DASTool_bins 0
V1YEIC/metabat 0
V1YEIC/vamb/bins 89
V1YEIC/maxbin 43
V1YEIC/dastool/bins_DASTool_bins 0
V5SBKS/metabat 0
V5SBKS/vamb/bins 240
V5SBKS/maxbin 121
V5SBKS/dastool/bins_DASTool_bins 0
VHYZ1R/metabat 0
VHYZ1R/vamb/bins 190
VHYZ1R/maxbin 87
VHYZ1R/dastool/bins_DASTool_bins 0
VVQEDC/metabat 0
VVQEDC/vamb/bins 136
VVQEDC/maxbin 99
VVQEDC/dastool/bins_DASTool_bins 0
VDNKH2/metabat 147
VDNKH2/vamb/bins 130
VDNKH2/maxbin 177
VDNKH2/dastool/bins_DASTool_bins 0
VVLHKJ/metabat 0
VVLHKJ/vamb/bins 130
VVLHKJ/maxbin 97
VVLHKJ/dastool/bins_DASTool_bins 0
VP4Q2E/metabat 0
VP4Q2E/vamb/bins 77
VP4Q2E/maxbin 61
VP4Q2E/dastool/bins_DASTool_bins 0
VWVHZE/metabat 0
VWVHZE/vamb/bins 244
VWVHZE/maxbin 121
VWVHZE/dastool/bins_DASTool_bins 0
VQY47P/metabat 115
VQY47P/vamb/bins 139
VQY47P/maxbin 121
VQY47P/dastool/bins_DASTool_bins 0
VNDJYN/metabat 115
VNDJYN/vamb/bins 159
VNDJYN/maxbin 113
VR1GTD/metabat 0
VR1GTD/vamb/bins 319
VR1GTD/maxbin 191
VR1GTD/dastool/bins_DASTool_bins 0
VPQUXC/metabat 0
VPQUXC/vamb/bins 144
VPQUXC/maxbin 85
VPQUXC/dastool/bins_DASTool_bins 0
VSX9C2/metabat 0
VSX9C2/vamb/bins 226
VSX9C2/maxbin 161
VSX9C2/dastool/bins_DASTool_bins 0
VER2J7/metabat 232
VER2J7/vamb/bins 197
VER2J7/maxbin 305
VER2J7/dastool/bins_DASTool_bins 0
VYI4ZJ/metabat 174
VYI4ZJ/vamb/bins 327
VYI4ZJ/maxbin 186
VYI4ZJ/dastool/bins_DASTool_bins 0
V3K654/metabat 104
V3K654/vamb/bins 198
V3K654/maxbin 129
V3K654/dastool/bins_DASTool_bins 0
VPJNP0/metabat 0
VPJNP0/vamb/bins 174
VPJNP0/maxbin 120
VPJNP0/dastool/bins_DASTool_bins 0
VB4LUH/metabat 192
VB4LUH/vamb/bins 322
VB4LUH/maxbin 249
VB4LUH/dastool/bins_DASTool_bins 0
VU37VZ/metabat 0
VU37VZ/vamb/bins 222
